ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ERSCode,ScientificName,EnglishName,CG_code,CG_descr,MCS_code,MCS_descr,StatsData
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TOB,Tor tambroides,Thai mahseer,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PTP,Tor putitora,Putitor mahseer,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PTT,Tor tor,Tor barb,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TOK,Tor khudree,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TZD,Tor douronensis,Semah mahseer,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TZS,Tor soro,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",QPC,Tor tambra,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRL,Barilius barila,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BLA,Barilius barna,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BLO,Barilius bola,Trout barb,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRH,Barilius shacra,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRJ,Barilius tileo,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRV,Barilius vagra,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRR,Barilius bakeri,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BLD,Barilius bendelisis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BDA,Brachydanio acuticephala,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTA,Notropis atherinoides,Emerald shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTB,Notropis bairdi,Red River shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTP,Notropis boops,Bigeye shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTD,Notropis dorsalis,Bigmouth shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTG,Notropis girardi,Arkansas River shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTE,Notropis heterodon,Blackchin shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTR,Notropis heterolepis,Blacknose shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTU,Notropis hudsonius,Spottail shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTL,Notropis longirostris,Longnose shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTN,Notropis lutipinnis,Yellowfin shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTS,Notropis nubilus,Ozark minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTQ,Notropis rubellus,Rosyface shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NTI,Notropis rupestris,Bedrock shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NRS,Notropis signipinnis,Flagfin shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NRT,Notropis stramineus,Sand shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NRX,Notropis texanus,Weed shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NRV,Notropis volucellus,Mimic shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",HME,Hemibarbus labeo,Barbel steed,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",UMM,Hemibarbus maculatus,Spotted steed,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ROG,Rohtee ogilbii,Vatani rohtee,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ABC,Amblypharyngodon microlepis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ABO,Amblypharyngodon mola,Mola carplet,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ABL,Amblypharyngodon melettinus,Attentive carplet,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ENA,Rastrineobola argentea,Silver cyprinid,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AHS,Acanthobrama lissneri,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AHT,Acanthobrama terraesanctae,Kinneret bleak,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PMP,Pimephales promelas,Fathead minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",HSY,Hesperoleucus symmetricus,California roach,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",WAB,Parabramis pekinensis,White amur bream,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",SQK,Squaliobarbus curriculus,Barbel chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",LTL,Culter alburnus,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ZAP,Zacco platypus,Freshwater minnow,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ZAQ,Zacco taliensis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AZH,Anaecypris hispanica,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRD,Garra dembeensis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRG,Garra ghorensis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRT,Garra gotyla,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRK,Garra lamta,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRU,Garra mullya,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRR,Garra rufa,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GRI,Garra tibanica,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",OPD,Opsariichthys bidens,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PDE,Pseudogobio esocinus,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",RHQ,Rhinichthys atratulus,Blacknose dace,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",RHW,Rhinichthys cataractae,Longnose dace,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",RHV,Rhinichthys osculus,Speckled dace,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NOB,Nocomis biguttatus,Hornyhead chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NOH,Nocomis leptocephalus,Bluehead chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NOI,Nocomis micropogon,River chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPA,Cyprinella alvarezdelvillari,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPN,Cyprinella analostana,Satinfin shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPC,Cyprinella callistia,Alabama shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPM,Cyprinella camura,Bluntface shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPL,Cyprinella lutrensis,Red shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPP,Cyprinella proserpina,Proserpine shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPI,Cyprinella spiloptera,Spotfin shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YPV,Cyprinella venusta,Blacktail shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ATL,Acheilognathus limbatus,Oily bitterling,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ATN,Acheilognathus melanogaster,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ATR,Acheilognathus rhombeus,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ATT,Acheilognathus tabira,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AYH,Aphyocypris chinensis,Chinese bleak,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",HBP,Hybognathus placitus,Plains minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",HEY,Chelaethiops bibie,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",DID,Dionda diaboli,Devils River minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",DIE,Dionda episcopa,Roundnose minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AUE,Aspiolucius esocinus,Pike asp,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",VIV,Vimba vimba,Vimba bream,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",VIM,Vimba melanops,Macedonian vimba,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",UEP,Couesius plumbeus,Lake chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",SMU,Semotilus atromaculatus,Creek chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",FSC,Pelecus cultratus,Sichel,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",SHP,Sarcocheilichthys nigripinnis,Rainbow gudgeon,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TPW,Typhlogarra widdowsoni,Iraq blind barb,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TYA,Tanichthys albonubes,White cloud mountain minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",MPL,Campostoma anomalum,Central stoneroller,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",MPG,Campostoma oligolepis,Largescale stoneroller,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AUH,Aulopyge huegelii,Dalmatian barbelgudgeon,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",OHM,Orthodon microlepidotus,Sacramento blackfish,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",LVE,Lavinia exilicauda,Hitch,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PLT,Plagopterus argentissimus,Woundfin,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",IOP,Iotichthys phlegethontis,Least chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PHK,Phenacobius catostomus,Riffle minnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",EVU,Evarra bustamantei,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ASU,Aspius aspius,Asp,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NOU,Clinostomus elongatus,Redside dace,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BNB,Balantiocheilos melanopterus,Tricolor sharkminnow,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",MOI,Moroco steindachneri,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",MDE,Mandibularca resinus,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",NUC,Chalcalburnus chalcoides,Danube bleak,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AWT,Chalcalburnus tarichi,Tarek,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",AHA,Acanthorhodeus asmussii,Russian bitterling,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PDP,Pseudorasbora parva,Stone moroko,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BNE,Bangana behri,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",DDT,Bangana yunnanensis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",DDV,Bangana dero,Kalabans,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BRN,Barbichthys nitidus,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BBR,Barbodes balleroides,NA,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BBT,Barbodes platysoma,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",FCH,Leptobarbus hoeveni,Hoven's carp,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",ARC,Acrocheilus alutaceus,Chiselmouth,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",HMU,Hemiculter leucisculus,Sharpbelly,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BBC,Barboides gracilis,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BBV,Barbopsis devecchii,Somalian blind barb,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",TKT,Tanakia tanago,Tokyo bitterling,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BWZ,Biwia zezera,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",PDL,Pseudaspius leptocephalus,Redfin,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BOI,Boraras brigittae,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",CUG,Caecobarbus geertsii,Congo blind barb,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",YCB,Caecocypris basimi,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",BKC,Mylopharyngodon piceus,Black carp,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",OEC,Capoeta capoeta,Seven khramulya,1,Freshwater fish,8,Other freshwater fish,YES
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",OED,Capoeta damascina,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",LXC,Luxilus chrysocephalus,Striped shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",LXO,Luxilus cornutus,Common shiner,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",OGC,Oregonichthys crameri,Oregon chub,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GNA,Gnathopogon caerulescens,NA,1,Freshwater fish,8,Other freshwater fish,NO
1,Freshwater fishes,11,"Carps, barbels and other cyprinids",GNE,Gnathopogon elongatus,NA,1,Freshwater fish,8,Other freshwater fish,NO
