ERSCode,CG_code,CG_descr,MCS_code,MCS_descr,ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ScientificName,EnglishName,ProducedInScotland2021
FXP,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Flexopecten proteus,Proteus scallop,FALSE
FXF,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Flexopecten flexuosus,Flexuous scallop,FALSE
INQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Hinnites giganteus,Giant rock scallop,FALSE
YKD,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Lyropecten subnodosus,Pacific lion's paw,FALSE
YRD,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Lyropecten nodosus,Lion's paw,FALSE
SWW,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Swiftopecten swiftii,Swift's scallop,FALSE
SCA,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Placopecten magellanicus,American sea scallop,FALSE
GLQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Gloripallium pallium,Royal cloak scallop,FALSE
MPX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Manupecten pesfelis,Cat's paw scallop,FALSE
UDV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pseudamussium clavatum,Club scallop,FALSE
UEV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pseudamussium peslutrae,Seven-rayed scallop,FALSE
SCC,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Argopecten gibbus,Calico scallop,FALSE
SCB,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Argopecten irradians,Atlantic bay scallop,FALSE
SCQ,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Argopecten purpuratus,Peruvian calico scallop,FALSE
SCH,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Argopecten ventricosus,Pacific calico scallop,FALSE
ISC,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Chlamys islandica,Iceland scallop,FALSE
CMF,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Chlamys farreri,Farrer's scallop,FALSE
KLJ,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Chlamys asperrima,Doughboy scallop,FALSE
KLH,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Chlamys hastata,Spiny scallop,FALSE
KLD,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Chlamys rubida,Hind's scallop,FALSE
KLN,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Chlamys senatoria,Senatorial scallop,FALSE
KMM,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Chlamys multistriata,Little bay scallop,FALSE
LAQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Chlamys squamata,Scaly Pacific scallop,FALSE
KMV,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Chlamys livida,Scallop,FALSE
DEI,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Decatopecten amiculum,Cloak scallop,FALSE
DKD,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Decatopecten radula,Flatribbed scallop,FALSE
NKF,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Annachlamys flabellata,Leopard scallop,FALSE
BAV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Bractechlamys vexillum,Distant scallop,FALSE
MVY,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Minnivola pyxidata,Box scallop,FALSE
VOS,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Volachlamys singaporina,Singapore scallop,FALSE
SCG,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Patinopecten caurinus,Weathervane scallop,FALSE
ZYE,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Zygochlamys delicatula,Delicate scallop,FALSE
ZYP,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Zygochlamys patagonica,Patagonian scallop,FALSE
VSC,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Mimachlamys varia,Variegated scallop,FALSE
CMN,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Mimachlamys crassicostata,Noble scallop,FALSE
JSC,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Mizuhopecten yessoensis,Yesso scallop,FALSE
JYT,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Palliolum tigerinum,Tiger scallop,FALSE
JBU,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Delectopecten vitreus,Vitreous scallop,FALSE
SCX,10,Bivalves and other molluscs and aquatic invertebrates,78,Scallop,5,Molluscs,55,"Scallops, pectens",Pectinidae,Scallops nei,FALSE
IML,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Lima lima,Spiny file shell,FALSE
IMV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Lima vulgaris,Common file shell,FALSE
IMT,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Limaria tuberculata,Inflated file shell,FALSE
DSG,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Limaria hians,NA,FALSE
KTR,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Acesta rathbuni,Rathbun's giant file shell,FALSE
AVI,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Acesta maui,Giant file shell,FALSE
KTX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Ctenoides scabra,Rough lima,FALSE
TQF,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,55,"Scallops, pectens",Atrina fragilis,Brittle pen shell,FALSE
TQE,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Atrina pectinata,Comb pen shell,FALSE
TQM,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Atrina maura,Maura pen shell,FALSE
TQC,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Atrina tuberculosa,Tuberculate pen shell,FALSE
TQX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Atrina vexillum,Flag pen shell,FALSE
RNY,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Atrina chautardi,Chautard's pen shell,FALSE
TQY,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,55,"Scallops, pectens",Atrina spp,Pen shells nei,FALSE
PQB,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna nobilis,Noble pen shell,FALSE
PJQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna rugosa,Rugose pen shell,FALSE
IAK,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna bicolor,Bicolor pen shell,FALSE
NAJ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna muricata,Prickly pen shell,FALSE
NNW,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna rudis,Rough pen shell,FALSE
IDX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,55,"Scallops, pectens",Pinna spp,NA,FALSE
GKV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Glauconome virens,Greenish glauconomya,FALSE
KMB,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Chama buddiana,Mexican jewel box,FALSE
KML,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Chama lazarus,Lazarus jewel box,FALSE
KMP,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Chama pacifica,Reflexed jewel box,FALSE
KMS,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Chama savignyi,Savigny's jewel box,FALSE
GQH,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Glossus humanus,Oxheart cockle,FALSE
RAW,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Arca avellana,Hazelnut ark,FALSE
RKM,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Arca imbricata,Mossy ark,FALSE
RKQ,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Arca noae,Noah's ark,FALSE
RQP,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Arca pacifica,Chuchoca ark,FALSE
RQV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Arca ventricosa,Ventricose ark,FALSE
RQZ,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Arca zebra,Turkey wing,FALSE
AKQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Arca navicularis,Indo-Pacific ark,FALSE
ARK,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Arca spp,Ark clams nei,FALSE
BQB,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Barbatia barbata,Hairy ark,FALSE
BQF,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Barbatia foliata,Decussate ark,FALSE
BQU,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Barbatia fusca,Almond ark,FALSE
BIJ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Barbatia lurida,Lurid ark,FALSE
BJX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Barbatia spp,NA,FALSE
NIL,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Senilia senilis,Heavy African ark,FALSE
NJG,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Noetia gambiensis,Gambia ark,FALSE
NKX,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Noetia spp,NA,FALSE
FCR,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca brasiliana,Incongruous ark,FALSE
FCE,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca chemnitzii,Chemnitz's ark,FALSE
FCL,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca globosa,Globose ark,FALSE
FCD,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca indica,Rudder ark,FALSE
ACB,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca broughtonii,Inflated ark,FALSE
MCL,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca subcrenata,Half-crenated ark,FALSE
KFC,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca cornea,Corneous ark,FALSE
FKP,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca pilula,Pill ark,FALSE
NDU,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca biangulata,Sowerby's ark,FALSE
FTX,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Scapharca spp,NA,FALSE
DOE,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Trisidos semitorta,Half-propellor ark,FALSE
DOO,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Trisidos tortuosa,Propellor ark,FALSE
NDQ,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara antiquata,Antique ark,FALSE
NDC,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara corbuloides,Basket ark,FALSE
NDV,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara gibbosa,Diluvial ark,FALSE
NDE,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara ferruginea,Rusty ark,FALSE
NDN,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara grandis,Grand ark,FALSE
NDM,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara mazatlanica,Mazatlan's ark,FALSE
NDT,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara multicostata,Many ribbed ark,FALSE
NDO,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara nodifera,Nodular ark,FALSE
NQR,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara reinharti,Reinhart's ark,FALSE
NQT,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara tuberculosa,Black ark,FALSE
NDL,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara notabilis,Eared ark,FALSE
NRQ,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara similis,Brown ark,FALSE
DRG,10,Bivalves and other molluscs and aquatic invertebrates,81,Other molluscs and aquatic invertebrates,5,Molluscs,56,"Clams, cockles, arkshells",Anadara senegalensis,Senegal ark,FALSE
NDZ,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara ovalis,Blood ark,FALSE
FCI,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara inaequivalvis,Inequivalve ark,FALSE
BLS,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Anadara spp,Anadara clams nei,FALSE
BLC,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Tegillarca granosa,Blood cockle,FALSE
CLQ,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Arctica islandica,Ocean quahog,FALSE
SVE,10,Bivalves and other molluscs and aquatic invertebrates,80,Clam,5,Molluscs,56,"Clams, cockles, arkshells",Chamelea gallina,Striped venus,FALSE
